Employee_ID,Name,Age,Gender,Department,Position,Years_at_Company,Salary,Education_Level,Performance_Score,Marital_Status,Has_Children,Working_Hours_per_Week,Remote_Work,Sick_Days_in_Last_Year,Promotion_Last_5_Years,Left_Company,Work_Life_Balance_Score,Job_Satisfaction_Score,Previous_Employer_Count,Favorite_Color,Hobby,Estimated_Annual_Bonus
7566,Elif,42.0,Female,Sales,Intern,7,141004.0,Bachelor,1,Divorced,True,58,False,13,True,True,9,9,6,White,Music,15661.945853191772
7567,Hüseyin,21.0,Male,Marketing,Junior,22,70180.0,PhD,3,Single,True,46,True,11,True,False,1,7,3,Green,Music,5213.737827004142
7568,Mehmet,38.0,Female,Sales,Junior,29,42103.0,Master,3,Single,True,28,True,6,False,True,7,2,3,Blue,Gaming,2734.490370610076
7569,Ali,35.0,Male,IT,Manager,27,135429.0,Bachelor,1,Married,False,21,False,12,True,True,2,2,3,Red,Gaming,17626.911398742675
7570,Elif,56.0,Female,Marketing,Junior,12,99003.0,Master,1,Single,True,26,True,5,True,True,4,9,8,Blue,Gaming,11776.079490655622
7571,Ali,32.0,Male,Finance,Intern,36,31494.0,Bachelor,3,Married,True,27,True,13,False,False,8,6,3,Black,Music,2466.0107324223136
7572,Ayşe,55.0,Female,HR,Manager,11,66901.0,PhD,1,Single,False,57,True,12,True,True,8,6,3,White,Music,8249.59945205595
7573,Ali,41.0,Male,Sales,Junior,9,99239.0,Master,3,Married,True,25,False,9,True,True,7,3,5,Green,Reading,6818.582613246036
7574,Ali,25.0,Female,Marketing,Senior,16,116785.0,Master,2,Single,True,38,False,12,True,True,4,6,3,Yellow,Sports,14416.928064063504
7575,Hüseyin,45.0,Male,Operations,Senior,0,78267.0,High School,4,Single,False,34,False,1,True,True,4,3,4,Black,Sports,3978.6789275085775
7576,Ali,38.0,Male,Marketing,Junior,21,79334.0,High School,4,Single,False,47,True,1,True,True,6,4,3,Green,Music,4098.879334507138
7577,Elif,33.0,Male,Sales,Senior,14,64004.0,PhD,4,Single,True,49,False,10,False,False,5,5,1,Yellow,Traveling,3700.0764952350214
7578,Mehmet,33.0,Male,Finance,Intern,15,124333.0,Bachelor,2,Divorced,False,46,True,9,True,False,9,1,4,Blue,Sports,11736.684634763906
7579,Ali,52.0,Female,Sales,Team Lead,19,42427.0,High School,3,Divorced,True,29,False,13,True,False,5,3,9,Yellow,Traveling,2885.055329747304
7580,Emine,34.0,Male,Finance,Intern,9,71580.0,High School,3,Married,False,50,True,10,False,True,6,3,1,White,Music,8982.465924882865
7581,Ali,,Female,Operations,Intern,25,78606.0,PhD,3,Divorced,True,20,True,2,True,False,8,2,4,Red,Sports,11496.95869473279
7582,Ali,52.0,Male,Sales,Junior,22,88888.0,Bachelor,1,Divorced,False,51,True,10,True,True,4,5,4,Yellow,Sports,8598.0496072782
7583,Ahmet,46.0,Female,Marketing,Intern,16,125694.0,PhD,4,Married,False,35,True,5,False,True,2,7,9,Yellow,Sports,13758.677291232185
7584,Mehmet,56.0,Male,IT,Junior,33,132431.0,Master,3,Divorced,True,25,False,3,True,False,2,2,4,Green,Music,11105.526040814062
7585,Elif,35.0,Male,IT,Manager,21,95770.0,Master,3,Married,True,21,False,7,False,False,5,1,9,Green,Reading,8778.610126311229
7586,Ayşe,29.0,Female,Operations,Junior,3,30072.0,Bachelor,2,Divorced,False,21,False,6,True,True,2,2,8,Black,Music,3388.717155421748
7587,Ahmet,36.0,Female,Marketing,Junior,6,124679.0,High School,3,Married,True,22,False,12,False,False,2,5,0,White,Music,12929.019980925297
7588,Elif,39.0,Male,IT,Manager,4,52151.0,PhD,4,Married,True,38,True,5,True,True,4,6,9,Black,Music,4222.308508931096
7589,Fatma,32.0,Female,Operations,Team Lead,30,97325.0,PhD,3,Divorced,True,23,False,7,False,False,7,8,4,White,Music,7291.006388495393
7590,Mehmet,18.0,Female,Finance,Manager,18,87971.0,Master,2,Married,False,37,False,4,False,True,1,9,7,White,Traveling,9801.537392110848
7591,Emine,19.0,Female,Marketing,Junior,3,137163.0,PhD,4,Single,True,37,False,8,False,False,5,5,2,White,Reading,19388.26673616378
7592,Mehmet,25.0,Male,Finance,Senior,21,66791.0,High School,1,Divorced,False,40,False,0,True,True,3,4,4,Green,Gaming,3625.569386372256
7593,Fatma,39.0,Female,Marketing,Junior,2,90010.0,Bachelor,3,Single,True,40,True,3,True,False,3,2,4,Black,Music,5244.505158718967
7594,Fatma,42.0,Male,Finance,Manager,22,,PhD,3,Divorced,True,58,False,1,True,False,8,9,9,Green,Gaming,
7595,Fatma,19.0,Female,Finance,Junior,3,40531.0,High School,3,Divorced,True,49,True,5,False,True,4,3,1,Yellow,Traveling,4787.507742121272
7596,Hüseyin,26.0,Female,IT,Manager,23,61348.0,Bachelor,3,Married,False,36,False,8,False,True,6,1,7,Red,Traveling,3548.0398209984546
7597,Ayşe,26.0,Male,Marketing,Intern,13,142548.0,PhD,2,Married,False,24,False,13,True,True,1,9,2,Blue,Sports,19875.59338233663
7598,Ali,30.0,Female,Sales,Team Lead,2,,PhD,2,Married,True,24,True,13,True,False,2,2,1,Black,Sports,
7599,Mehmet,23.0,Female,IT,Team Lead,20,65028.0,Bachelor,4,Divorced,False,28,False,7,True,True,8,8,6,Red,Reading,4252.720042302822
7600,Elif,47.0,Female,Finance,Manager,25,67030.0,PhD,2,Married,True,30,False,8,False,False,6,4,3,Yellow,Sports,7885.366426749681
7601,Hüseyin,32.0,Female,Finance,Team Lead,0,61792.0,PhD,3,Single,False,57,False,5,True,False,8,8,5,White,Reading,9135.506551803048
7602,Elif,32.0,Female,Sales,Senior,29,37388.0,PhD,4,Single,True,59,True,10,False,True,7,9,7,Yellow,Gaming,4612.3779917073
7603,Ali,24.0,Female,Sales,Senior,3,85697.0,Master,1,Divorced,False,33,True,13,False,False,6,3,7,Black,Reading,7975.636815817408
7604,Ali,28.0,Female,Finance,Team Lead,13,135238.0,Bachelor,4,Divorced,True,57,True,13,False,True,3,5,8,Blue,Gaming,19069.031083671915
7605,Emine,57.0,Male,Sales,Manager,17,70224.0,Master,3,Married,False,25,False,8,False,False,5,8,3,White,Reading,5919.905642807416
7606,Fatma,55.0,Male,HR,Senior,11,76959.0,Bachelor,3,Single,True,33,False,5,True,True,7,8,2,Red,Sports,5187.647871516722
7607,Ayşe,57.0,Male,IT,Team Lead,37,55544.0,Master,1,Married,True,27,True,4,False,True,4,4,9,Green,Sports,8207.678401530224
7608,Emine,19.0,Male,Marketing,Junior,35,138523.0,PhD,3,Married,True,49,False,2,True,False,6,2,3,Black,Traveling,16942.412201413055
7609,Ahmet,,Male,Sales,Senior,15,71138.0,High School,4,Married,False,20,False,11,False,False,1,6,2,Black,Sports,5244.19286023997
7610,Hüseyin,27.0,Female,Sales,Intern,0,52698.0,Bachelor,2,Married,True,44,True,11,True,True,2,6,0,Blue,Reading,5871.453438366789
7611,Hüseyin,61.0,Male,HR,Senior,2,134421.0,High School,2,Single,False,32,False,11,True,True,8,7,2,Yellow,Sports,15366.596802513663
7612,Ayşe,34.0,Male,Marketing,Team Lead,38,97587.0,Bachelor,4,Married,True,46,True,2,False,True,6,5,2,Red,Music,8812.240439321473
7613,Ali,24.0,Female,HR,Team Lead,34,,Bachelor,4,Single,False,44,True,8,True,True,6,1,9,Black,Sports,
7614,Elif,57.0,Male,Marketing,Team Lead,14,87538.0,PhD,4,Single,True,23,False,8,False,True,8,1,5,Red,Gaming,7362.547160600128
7615,Hüseyin,56.0,Female,IT,Manager,37,,Bachelor,1,Divorced,False,50,True,12,True,True,8,1,3,Black,Gaming,
7616,Ayşe,21.0,Female,Sales,Manager,15,140031.0,PhD,2,Married,True,37,True,2,False,False,1,4,2,Black,Traveling,20947.084297228823
7617,Hüseyin,52.0,Male,IT,Junior,16,131244.0,PhD,1,Divorced,True,36,False,2,False,True,9,7,7,Red,Reading,19404.619017274028
7618,Hüseyin,64.0,Male,Marketing,Junior,33,106545.0,PhD,1,Divorced,True,30,True,4,False,False,4,8,8,White,Gaming,6440.315866103592
7619,Fatma,53.0,Female,Sales,Senior,9,33628.0,Master,3,Divorced,False,31,True,0,True,False,2,1,3,Red,Gaming,3560.4947405948687
7620,Ahmet,48.0,Female,,Team Lead,10,70402.0,Master,2,Single,True,22,False,0,False,False,3,5,4,Green,Traveling,5004.667858750112
7621,Fatma,42.0,Male,Finance,Junior,27,133767.0,PhD,1,Married,False,34,True,1,True,False,7,5,4,White,Traveling,10493.615730307554
7622,Ahmet,58.0,Female,HR,Team Lead,26,72191.0,High School,4,Divorced,False,25,True,9,True,True,9,7,5,Green,Sports,8582.699006679437
7623,Hüseyin,30.0,Male,Finance,Senior,37,132002.0,High School,4,Single,False,24,True,5,False,True,7,1,8,Red,Gaming,16458.50215888375
7624,Emine,35.0,Male,HR,Manager,17,64727.0,Bachelor,4,Divorced,True,50,False,1,True,True,1,8,7,Red,Traveling,5330.710509119926
7625,Elif,38.0,Male,Marketing,Junior,29,,High School,3,Single,False,27,True,1,True,False,6,4,4,Yellow,Gaming,
7626,Ali,18.0,Male,IT,Intern,12,138673.0,Bachelor,1,Single,False,29,False,5,False,False,6,8,9,White,Gaming,16055.9676349241
7627,Hüseyin,53.0,Female,Finance,Intern,15,54223.0,Bachelor,2,Single,False,22,False,8,False,False,5,8,6,Yellow,Traveling,5543.624401900906
7628,Ahmet,25.0,Female,Marketing,Intern,1,57648.0,Bachelor,2,Single,False,31,True,3,False,True,1,2,1,Red,Reading,2894.811198650468
7629,Ahmet,38.0,Male,IT,Intern,19,126240.0,Master,3,Married,True,47,True,2,True,False,5,4,5,Yellow,Reading,7679.000246356459
7630,Ahmet,60.0,Male,IT,Intern,11,102465.0,PhD,4,Single,True,31,False,1,True,True,5,3,0,Black,Music,6107.509773211198
7631,Hüseyin,38.0,Female,Sales,Intern,28,93974.0,High School,4,Divorced,False,49,True,11,False,False,8,2,9,Green,Reading,8323.107754162444
7632,Ayşe,44.0,Female,Sales,Intern,7,33519.0,PhD,1,Married,False,38,True,1,False,False,5,4,0,Blue,Gaming,3141.249338323008
7633,Emine,36.0,Female,Sales,Junior,37,113615.0,PhD,2,Divorced,False,40,False,12,True,False,5,4,0,White,Gaming,9367.010664789877
7634,Ayşe,,Female,Finance,Intern,19,52280.0,Master,2,Married,False,36,True,14,False,False,9,5,1,White,Gaming,5596.368187242417
7635,Ali,60.0,Female,Finance,Intern,34,,Bachelor,4,Divorced,False,33,True,1,False,False,6,4,4,White,Reading,
7636,Hüseyin,,Male,IT,Senior,38,85618.0,PhD,4,Divorced,False,58,False,6,True,False,9,7,1,Black,Music,12757.000969030332
7637,Ahmet,57.0,Male,Finance,Junior,30,,Bachelor,2,Single,False,30,True,12,False,True,9,1,5,White,Sports,
7638,Emine,59.0,Male,IT,Senior,15,,Master,2,Divorced,False,48,False,5,True,False,4,1,0,Blue,Gaming,
7639,Emine,22.0,Male,Marketing,Team Lead,22,30376.0,PhD,2,Married,True,26,False,6,False,False,3,3,8,Green,Music,3771.0010317269775
7640,Mehmet,58.0,Female,HR,Intern,33,30778.0,High School,1,Divorced,False,20,False,2,False,False,7,6,7,Black,Traveling,2210.519226502723
7641,Ali,25.0,Female,IT,Manager,31,133579.0,PhD,1,Single,False,26,False,1,True,True,4,6,8,Red,Reading,7270.704469605303
7642,Elif,28.0,Male,IT,Intern,16,66111.0,Master,4,Single,False,33,False,4,False,False,6,5,7,Green,Sports,4860.369657245772
7643,Elif,33.0,Male,Marketing,Intern,23,109964.0,Master,3,Married,True,35,False,10,False,False,6,6,5,Black,Traveling,5780.070665525183
7644,Emine,56.0,Female,Sales,Senior,34,52376.0,PhD,4,Divorced,True,54,True,9,False,False,8,6,9,Red,Music,5150.316800678805
7645,Hüseyin,64.0,Male,Operations,Team Lead,22,33595.0,High School,2,Single,False,35,False,13,True,False,9,9,2,Green,Traveling,2148.2436594895516
7646,Ahmet,41.0,Male,Sales,Senior,7,109597.0,Bachelor,3,Married,False,40,True,14,False,True,7,1,6,Green,Traveling,15013.750827048763
7647,Ahmet,38.0,Female,Sales,Junior,22,109992.0,PhD,1,Married,True,32,True,6,False,False,6,8,6,Red,Gaming,13533.365872774306
7648,Emine,40.0,Female,IT,Team Lead,20,48883.0,PhD,4,Single,False,37,True,14,False,False,1,6,6,Black,Gaming,6776.987553544385
7649,Ayşe,55.0,Female,IT,Team Lead,18,143241.0,High School,1,Married,False,48,False,1,False,False,4,6,6,Red,Reading,11725.320810912199
7650,Ali,64.0,Male,Finance,Team Lead,30,108723.0,High School,3,Divorced,True,40,False,5,False,True,2,6,2,Red,Sports,14763.430621367579
7651,Ahmet,25.0,Female,Finance,Senior,6,112506.0,Master,1,Divorced,True,28,False,8,True,False,6,7,7,White,Traveling,14946.297723929532
7652,Emine,24.0,Female,HR,Intern,23,103025.0,Bachelor,2,Divorced,True,50,True,11,True,True,2,7,9,White,Music,6020.611575040622
7653,Ahmet,19.0,Male,HR,Intern,7,82151.0,Bachelor,2,Married,False,56,True,7,False,True,5,5,5,Red,Traveling,9376.071019869003
7654,Elif,47.0,Female,Operations,Intern,12,,PhD,1,Married,False,36,False,11,False,True,7,7,0,Yellow,Traveling,
7655,Emine,30.0,Male,Finance,Intern,2,,Bachelor,4,Divorced,True,50,True,10,False,True,6,2,0,Blue,Reading,
7656,Ali,40.0,Male,IT,Intern,33,102280.0,Master,2,Divorced,False,43,False,12,True,True,4,3,0,Black,Gaming,12381.094535510081
7657,Emine,,Male,Marketing,Junior,12,104337.0,Master,3,Single,False,25,False,11,False,False,5,2,8,Blue,Gaming,10438.91376125724
7658,Mehmet,55.0,Male,Finance,Manager,31,89520.0,High School,4,Divorced,False,51,False,4,True,True,6,9,8,Yellow,Reading,12829.313901436191
7659,Emine,,Female,IT,Team Lead,34,106228.0,High School,1,Married,True,50,True,4,False,True,8,1,7,Green,Gaming,14550.710271002572
7660,Emine,37.0,Male,Finance,Manager,20,88150.0,Master,3,Single,True,37,False,3,True,True,4,5,7,White,Traveling,9897.597752923803
7661,Hüseyin,50.0,Female,,Junior,0,114403.0,High School,1,Married,True,28,False,11,True,True,6,5,4,Yellow,Gaming,6329.548628654507
7662,Elif,46.0,Female,Finance,Intern,1,76686.0,Master,4,Married,True,22,False,14,True,False,9,1,4,Yellow,Reading,10463.712274224155
7663,Ali,,Female,Operations,Junior,25,84947.0,High School,2,Divorced,False,56,True,4,True,True,9,1,4,Red,Reading,12029.57248445251
7664,Hüseyin,40.0,Female,Sales,Junior,2,61226.0,PhD,2,Single,True,26,True,4,False,True,9,6,5,Blue,Traveling,3498.4488636611977
7665,Emine,59.0,Female,IT,Manager,23,,Bachelor,2,Married,True,45,True,9,False,False,4,3,3,Red,Gaming,
7666,Ali,20.0,Male,Sales,Team Lead,25,147387.0,Master,2,Married,False,32,True,6,False,False,7,8,4,Black,Traveling,9182.554783922606
7667,Mehmet,54.0,Female,Finance,Senior,7,70252.0,High School,3,Divorced,False,53,True,1,False,False,6,1,7,Blue,Music,6918.126912711893
7668,Ali,46.0,Male,Sales,Senior,36,45823.0,Master,3,Married,True,48,True,4,True,True,4,3,2,Black,Reading,3806.039606343693
7669,Ahmet,62.0,Male,Operations,Team Lead,7,55927.0,PhD,4,Married,True,52,True,11,False,True,8,9,1,Green,Sports,5413.140960331886
7670,Hüseyin,25.0,Male,Marketing,Intern,17,95644.0,Master,4,Divorced,True,24,False,1,True,True,7,8,7,Blue,Sports,8575.643175265133
7671,Ali,39.0,Female,Sales,Junior,17,,High School,4,Divorced,False,55,False,4,True,False,9,1,8,Blue,Reading,
7672,Elif,46.0,Female,Operations,Intern,11,97034.0,High School,1,Divorced,True,34,True,7,False,False,9,1,5,Yellow,Sports,13061.983934616559
7673,Mehmet,19.0,Female,Sales,Junior,35,137445.0,Master,2,Married,True,29,True,13,True,True,6,7,5,Black,Traveling,14932.270594150412
7674,Fatma,58.0,Female,HR,Senior,39,126647.0,Master,2,Single,True,23,True,14,False,True,6,4,2,Blue,Music,10816.004798331824
7675,Emine,62.0,Male,Marketing,Team Lead,1,77776.0,High School,4,Married,False,58,False,4,False,False,9,1,4,Yellow,Gaming,5466.400990027794
7676,Ali,,Female,IT,Manager,19,,PhD,4,Single,True,56,False,2,True,False,8,3,9,Red,Music,
7677,Emine,61.0,Female,Operations,Manager,2,82336.0,PhD,3,Married,False,56,True,10,True,True,8,9,4,Blue,Sports,4284.724715728498
7678,Ayşe,37.0,Male,Sales,Team Lead,39,116867.0,PhD,2,Married,False,57,False,12,True,False,6,7,6,Yellow,Sports,7707.109138782223
7679,Ahmet,38.0,Male,Marketing,Senior,33,87949.0,Bachelor,2,Single,False,51,False,14,False,False,3,7,5,Red,Gaming,5175.201434327217
7680,Hüseyin,54.0,Male,IT,Junior,5,138890.0,Bachelor,2,Married,False,43,True,4,False,True,2,4,5,Green,Sports,15627.89096642036
7681,Ahmet,25.0,Male,Marketing,Manager,39,88968.0,Bachelor,3,Married,True,39,True,12,True,True,4,2,3,Yellow,Gaming,8286.352451984112
7682,Ayşe,44.0,Male,Operations,Senior,9,133221.0,Master,4,Married,False,57,True,9,False,True,5,4,5,Black,Sports,9084.437754775812
7683,Ayşe,64.0,Male,HR,Team Lead,23,78773.0,Bachelor,3,Married,True,59,False,0,True,True,2,9,2,Red,Gaming,8532.8428841619
7684,Hüseyin,52.0,Male,Operations,Intern,17,102964.0,Master,4,Married,False,23,False,9,True,False,9,8,8,Red,Traveling,9620.84974174969
7685,Ali,23.0,Female,Operations,Senior,32,,PhD,4,Single,False,30,False,12,True,False,6,6,6,Yellow,Gaming,
7686,Ayşe,62.0,Female,IT,Senior,38,83554.0,High School,4,Married,False,30,False,14,True,False,1,5,4,Yellow,Reading,9082.396668888423
7687,Fatma,61.0,Male,IT,Intern,6,59581.0,Bachelor,4,Single,False,35,False,1,True,True,3,2,3,Black,Music,6884.034155500991
7688,Emine,36.0,Male,Sales,Senior,28,129361.0,High School,2,Married,True,20,False,0,True,True,1,9,6,Red,Music,14866.280124926658
7689,Emine,35.0,Female,Finance,Manager,18,118232.0,Bachelor,3,Divorced,True,52,False,0,True,False,4,2,5,Green,Reading,9492.215163998104
7690,Mehmet,18.0,Male,Operations,Manager,37,47752.0,Bachelor,2,Married,False,26,True,14,False,False,9,8,3,Blue,Traveling,6593.418514171937
7691,Elif,42.0,Male,IT,Manager,38,54486.0,High School,1,Divorced,False,22,False,0,False,False,4,5,2,Black,Traveling,6133.95984759058
7692,Ayşe,44.0,Male,Operations,Senior,24,127425.0,PhD,2,Single,True,26,False,14,False,True,7,3,8,Red,Sports,18799.092055233126
7693,Ayşe,24.0,Male,Operations,Senior,16,110403.0,PhD,4,Married,False,20,False,5,False,False,8,6,1,Black,Traveling,16113.291375932215
7694,Fatma,61.0,Male,IT,Senior,36,138167.0,PhD,4,Divorced,True,52,False,6,True,False,8,3,4,Yellow,Sports,15020.237654638931
7695,Ahmet,59.0,Female,HR,Team Lead,2,83785.0,High School,4,Divorced,True,26,False,4,False,False,9,5,7,Blue,Sports,4790.193008228216
7696,Ahmet,46.0,Male,HR,Intern,23,111141.0,Master,2,Divorced,False,23,True,14,True,True,1,3,0,Blue,Gaming,13401.074014958895
7697,Emine,48.0,Male,Operations,Senior,17,,High School,4,Married,False,37,False,3,True,False,7,7,3,White,Sports,
7698,Emine,61.0,Male,HR,Intern,25,82890.0,Master,1,Married,True,56,False,3,True,True,5,4,2,Black,Traveling,9864.878937642625
7699,Ali,60.0,Female,Operations,Junior,20,55503.0,PhD,2,Divorced,False,33,True,6,False,False,9,8,7,Green,Traveling,5410.296881563363
7700,Hüseyin,53.0,Female,Sales,Manager,10,99161.0,Master,2,Single,True,34,True,3,True,True,5,8,0,Green,Sports,10412.410959903493
7701,Elif,36.0,Male,IT,Team Lead,16,143329.0,PhD,1,Divorced,False,44,True,10,False,False,2,1,4,Black,Gaming,19962.21107722519
7702,Fatma,23.0,Male,Operations,Intern,37,51584.0,PhD,2,Single,False,37,True,11,False,True,5,3,5,Blue,Reading,6169.47041790465
7703,Hüseyin,42.0,Male,HR,Manager,20,81888.0,PhD,4,Married,True,23,False,12,False,True,9,1,7,White,Sports,7897.623307991136
7704,Hüseyin,48.0,Male,HR,Team Lead,3,71664.0,PhD,4,Married,True,21,True,4,True,False,1,6,1,Yellow,Gaming,9557.77212533824
7705,Mehmet,26.0,Female,Marketing,Manager,31,87626.0,High School,1,Married,True,45,False,10,False,False,7,8,0,Yellow,Music,7167.885124045925
7706,Hüseyin,37.0,Female,Marketing,Senior,17,42021.0,Bachelor,1,Single,False,39,False,5,False,True,3,7,9,Yellow,Traveling,5856.467348438038
7707,Mehmet,27.0,Male,HR,Senior,27,115603.0,Bachelor,2,Married,True,34,False,4,True,True,4,1,6,White,Reading,7021.698939316929
7708,Hüseyin,54.0,Male,Sales,Manager,35,145658.0,Bachelor,2,Divorced,False,25,True,13,True,False,4,2,6,Yellow,Reading,20513.547466575423
7709,Fatma,44.0,Female,Finance,Team Lead,36,112408.0,High School,2,Divorced,True,56,True,12,True,False,2,4,8,Red,Reading,12499.673110877633
7710,Mehmet,30.0,Female,Operations,Manager,25,41298.0,PhD,4,Divorced,False,32,True,6,True,True,3,8,8,Red,Music,5622.420349015128
7711,Ahmet,58.0,Male,Marketing,Junior,23,53845.0,PhD,1,Married,True,35,True,10,False,False,3,3,3,White,Traveling,6240.424554340746
7712,Mehmet,19.0,Male,Operations,Team Lead,9,90197.0,PhD,4,Divorced,True,57,True,14,True,False,7,1,7,Blue,Reading,12448.330172536393
7713,Mehmet,38.0,Male,Marketing,Team Lead,37,138585.0,Bachelor,1,Single,True,21,True,5,False,False,8,7,5,Red,Traveling,17380.443724701894
7714,Fatma,50.0,Female,,Manager,7,103897.0,PhD,3,Single,False,20,True,5,True,True,8,5,9,Yellow,Traveling,5558.48407754372
7715,Fatma,41.0,Female,IT,Intern,1,74976.0,Master,1,Single,True,24,True,5,True,False,9,3,3,Red,Music,5152.75436131034
7716,Mehmet,61.0,Female,HR,Manager,34,102686.0,High School,3,Single,False,49,True,10,False,False,2,1,7,Blue,Music,9595.33425577671
7717,Elif,59.0,Female,IT,Intern,20,72552.0,PhD,1,Divorced,False,50,False,10,True,False,8,8,8,Blue,Music,10136.677972400992
7718,Ayşe,51.0,Male,IT,Team Lead,26,75923.0,PhD,4,Single,True,51,True,12,False,True,6,3,8,Blue,Music,11322.714207504301
7719,Elif,26.0,Female,Finance,Senior,22,71525.0,PhD,2,Divorced,True,22,True,2,True,False,4,9,7,Red,Music,4665.0878313339845
7720,Fatma,19.0,Female,Sales,Senior,31,72377.0,Master,2,Married,True,22,False,5,True,True,4,6,3,Green,Sports,10482.190872424857
7721,Elif,47.0,Female,HR,Manager,25,70123.0,PhD,2,Divorced,False,24,False,8,True,False,9,8,5,Black,Sports,5906.663162713073
7722,Elif,39.0,Male,Finance,Intern,6,123479.0,Bachelor,3,Divorced,False,54,False,1,False,False,4,2,8,Blue,Gaming,8828.238173518848
7723,Ali,63.0,Female,HR,Manager,32,120496.0,PhD,2,Divorced,True,41,True,2,True,True,2,7,3,Green,Traveling,7290.933712455047
7724,Ali,28.0,Female,Sales,Junior,16,76967.0,Bachelor,4,Divorced,False,51,True,13,True,True,5,7,8,White,Gaming,4594.2926158282935
7725,Ahmet,60.0,Female,HR,Manager,7,40837.0,Bachelor,4,Married,True,42,True,2,False,True,2,7,4,Black,Traveling,5857.517592139271
7726,Hüseyin,34.0,Male,Operations,Manager,16,49519.0,PhD,1,Divorced,False,57,True,2,False,False,5,7,8,Black,Traveling,4364.482881316839
7727,Mehmet,53.0,Female,Operations,Manager,17,116096.0,Master,2,Single,True,27,True,13,True,True,7,3,0,Red,Reading,16878.317891299997
7728,Ayşe,30.0,Male,Operations,Manager,35,53307.0,Bachelor,4,Divorced,False,23,True,5,True,True,2,1,4,Blue,Traveling,5363.715349143675
7729,Ahmet,24.0,Male,IT,Intern,38,111899.0,PhD,2,Married,False,25,False,10,False,False,9,6,0,Green,Music,9948.952254929734
7730,Mehmet,33.0,Female,Sales,Intern,22,49640.0,PhD,1,Single,True,46,False,1,False,False,1,8,0,Black,Music,6355.811547501338
7731,Elif,50.0,Male,Finance,Intern,11,126716.0,Master,3,Single,False,38,True,12,True,True,9,4,4,Blue,Reading,12203.464929292004
7732,Fatma,62.0,Female,Finance,Junior,22,53896.0,PhD,4,Married,False,48,True,11,False,True,4,5,9,White,Sports,5495.287879916587
7733,Ali,18.0,Male,Marketing,Junior,32,93001.0,High School,4,Divorced,True,57,False,8,True,True,3,3,0,Red,Sports,12812.435890153987
7734,Emine,28.0,Male,Finance,Manager,27,136733.0,High School,2,Divorced,False,25,False,14,False,False,3,2,8,Green,Sports,17319.97988803917
7735,Ayşe,23.0,Female,Operations,Intern,22,86615.0,High School,3,Divorced,False,22,False,4,True,False,9,6,9,White,Music,11177.01760529959
7736,Elif,37.0,Female,Operations,Junior,6,144541.0,PhD,4,Married,False,51,False,2,True,True,7,6,8,White,Reading,16449.697619430724
7737,Emine,52.0,Male,Marketing,Senior,1,144150.0,Bachelor,3,Married,True,35,True,14,True,False,2,3,0,Red,Sports,9543.48447027466
7738,Ali,61.0,Male,IT,Manager,0,41632.0,Master,2,Single,False,52,False,7,True,False,3,3,6,Yellow,Music,2550.726899219337
7739,Elif,54.0,Male,,Team Lead,3,118362.0,PhD,1,Divorced,True,21,False,13,False,False,1,6,9,White,Sports,14774.322123479233
7740,Hüseyin,58.0,Male,Sales,Intern,7,51216.0,Bachelor,4,Divorced,False,45,False,6,False,False,5,3,5,Red,Reading,6353.4851566401585
7741,Hüseyin,,Female,Marketing,Manager,28,40124.0,PhD,3,Married,True,54,False,4,False,False,5,6,1,Green,Gaming,3835.807862372574
7742,Emine,29.0,Male,Finance,Manager,17,57737.0,High School,1,Married,True,47,False,5,True,False,9,3,5,Yellow,Music,4968.02946409245
7743,Fatma,47.0,Male,IT,Team Lead,36,60135.0,High School,3,Single,False,30,False,0,False,True,3,5,0,Yellow,Gaming,8412.143051169001
7744,Elif,45.0,Female,Sales,Senior,30,98112.0,Bachelor,2,Divorced,False,43,True,12,False,True,6,4,7,Black,Music,8312.909434103294
7745,Mehmet,44.0,Male,Sales,Junior,5,64839.0,Bachelor,1,Single,False,35,False,12,False,False,9,5,4,White,Reading,4940.0155011518555
7746,Elif,59.0,Female,IT,Junior,23,49513.0,Bachelor,4,Single,False,44,True,14,True,True,3,7,6,White,Traveling,6147.57109176312
7747,Fatma,36.0,Female,Finance,Team Lead,14,,Master,4,Married,True,42,False,5,False,False,7,1,9,Green,Sports,
7748,Elif,22.0,Female,HR,Team Lead,39,74009.0,Bachelor,1,Divorced,True,58,True,10,False,True,2,5,9,Red,Reading,8494.665617284985
7749,Emine,22.0,Male,Finance,Junior,11,34284.0,High School,3,Single,True,54,True,13,True,True,6,1,1,Green,Reading,4464.446286285732
7750,Fatma,58.0,Female,Marketing,Senior,13,66303.0,High School,1,Divorced,True,44,False,9,False,True,7,6,6,Blue,Traveling,7995.115025865099
7751,Ali,44.0,Female,,Senior,26,69133.0,Master,2,Married,True,58,True,13,False,False,8,7,8,Red,Reading,5765.352477454278
7752,Ayşe,45.0,Female,Finance,Manager,36,111819.0,PhD,4,Single,False,52,True,11,True,False,2,6,5,Green,Traveling,13033.99848892536
7753,Fatma,43.0,Male,Operations,Team Lead,12,45298.0,Bachelor,1,Divorced,False,41,True,14,True,True,1,8,3,Yellow,Gaming,4225.481100636628
7754,Elif,44.0,Male,Marketing,Team Lead,37,,Master,4,Divorced,False,29,False,7,False,True,8,7,1,White,Reading,
7755,Ali,59.0,Male,HR,Team Lead,37,33122.0,PhD,1,Divorced,False,20,False,12,True,False,7,9,9,Red,Reading,4058.7214281724478
